"","types","original_price","discount_price","original_level"
"22022","app",0.99,NA,"very low"
"22023","app",0.99,NA,"very low"
"22024","app",0.99,8.1,"very low"
"22025","app",0,NA,"very low"
"22026","app",14.99,NA,"very high"
"22027","app",7.99,NA,"high"
"22028","app",0.99,71.34,"very low"
"22029","app",0,NA,"very low"
"22030","app",13.99,NA,"high"
"22031","app",5.99,NA,"moderate"
"22032","app",5.99,19.42,"moderate"
"22033","app",1.99,NA,"low"
"22034","app",8.99,NA,"high"
"22035","app",6.99,23.66,"high"
"22036","app",2.99,3.98,"low"
"22037","app",6.99,NA,"high"
"22038","app",0,NA,"very low"
"22039","app",2.99,NA,"low"
"22040","app",0,NA,"very low"
"22041","app",0,NA,"very low"
"22042","app",0,NA,"very low"
"22043","app",9.99,NA,"high"
"22044","app",9.99,NA,"high"
"22045","app",5.99,NA,"moderate"
"22046","app",0,NA,"very low"
"22047","app",4.99,NA,"moderate"
"22048","app",1.99,NA,"low"
"22049","app",0,NA,"very low"
"22050","app",0.99,1.48,"very low"
"22051","sub",4.99,NA,"very low"
"22052","app",59.94,23.97,"very high"
"22053","app",259.54,68.7,"very high"
"22054","sub",11.99,9.99,"low"
"22055","app",0,NA,"very low"
"22056","app",29.99,NA,"very high"
"22057","app",2.99,1.49,"low"
"22058","app",0,NA,"very low"
"22059","app",0,NA,"very low"
"22060","app",5.97,2.67,"moderate"
"22061","app",5.99,15.26,"moderate"
"22062","app",3.99,NA,"moderate"
"22063","app",9.99,43.04,"high"
"22064","app",16.97,6.34,"very high"
"22065","app",2.99,NA,"low"
"22066","app",38.91,8.87,"very high"
"22067","app",0.99,NA,"very low"
"22068","app",19.99,NA,"very high"
"22069","app",0,NA,"very low"
"22070","app",0,NA,"very low"
"22071","app",9.99,NA,"high"
"22072","app",5.99,NA,"moderate"
"22073","app",0,NA,"very low"
"22074","app",0,NA,"very low"
"22075","app",2.99,NA,"low"
"22076","app",0.99,0.59,"very low"
"22077","app",3.99,NA,"moderate"
"22078","app",5.99,NA,"moderate"
"22079","app",4.99,8.97,"moderate"
"22080","app",12.99,NA,"high"
"22081","app",5.99,NA,"moderate"
"22082","app",3.99,2.59,"moderate"
"22083","app",6.99,1.39,"high"
"22084","app",2.99,22.37,"low"
"22085","app",0.99,NA,"very low"
"22086","app",3.99,NA,"moderate"
"22087","app",4.99,NA,"moderate"
"22088","app",0.99,NA,"very low"
"22089","app",9.99,NA,"high"
"22090","app",7.99,323.46,"high"
"22091","app",49.99,48.57,"very high"
"22092","app",4.99,NA,"moderate"
"22093","app",0,NA,"very low"
"22094","app",9.99,NA,"high"
"22095","app",0.99,5.92,"very low"
"22096","app",0,NA,"very low"
"22097","app",0.99,NA,"very low"
"22098","app",0,NA,"very low"
"22099","app",0,NA,"very low"
"22100","app",6.99,NA,"high"
"22101","app",3.99,NA,"moderate"
"22102","app",0.99,NA,"very low"
"22103","app",0.99,NA,"very low"
"22104","app",14.99,24.45,"very high"
"22105","app",12.99,NA,"high"
"22106","app",4.99,NA,"moderate"
"22107","app",0.99,0.89,"very low"
"22108","app",0.99,NA,"very low"
"22109","app",9.99,NA,"high"
"22110","app",0,NA,"very low"
"22111","app",14.99,NA,"very high"
"22112","app",1.99,5.35,"low"
"22113","app",0,NA,"very low"
"22114","app",0.99,NA,"very low"
"22115","app",1.99,NA,"low"
"22116","app",0,NA,"very low"
"22117","app",9.99,NA,"high"
"22118","app",4.99,NA,"moderate"
"22119","app",0,NA,"very low"
"22120","app",4.99,NA,"moderate"
"22121","app",0,NA,"very low"
"22122","app",514.39,40.25,"very high"
"22123","app",0.99,1.98,"very low"
"22124","app",1.99,NA,"low"
"22125","app",3.99,NA,"moderate"
"22126","app",1.99,63.73,"low"
"22127","app",172.67,23.05,"very high"
"22128","app",0.99,34.65,"very low"
"22129","app",0.99,NA,"very low"
"22130","app",0,NA,"very low"
"22131","app",0,NA,"very low"
"22132","app",NA,NA,"very high"
"22133","app",12.99,NA,"high"
"22134","app",0.99,56.11,"very low"
"22135","app",6.99,NA,"high"
"22136","app",9.99,NA,"high"
"22137","app",7.99,NA,"high"
"22138","app",0.99,0.49,"very low"
"22139","app",0.99,NA,"very low"
"22140","app",9.99,NA,"high"
"22141","app",4.99,8.78,"moderate"
"22142","app",0,NA,"very low"
"22143","app",0,NA,"very low"
"22144","app",0,NA,"very low"
"22145","app",4.99,24,"moderate"
"22146","app",2.99,NA,"low"
"22147","app",4.99,NA,"moderate"
"22148","app",1.99,63.73,"low"
"22149","app",4.99,9.83,"moderate"
"22150","app",0.99,NA,"very low"
"22151","app",0,NA,"very low"
"22152","app",0.99,NA,"very low"
"22153","app",2.99,NA,"low"
"22154","app",2.99,NA,"low"
"22155","app",3.99,NA,"moderate"
"22156","app",0,NA,"very low"
"22157","app",2.99,NA,"low"
"22158","app",0,NA,"very low"
"22159","app",1.99,NA,"low"
"22160","app",9.99,NA,"high"
"22161","bundle",NA,7.75,"very high"
"22162","app",9.99,NA,"high"
"22163","app",0.99,56.11,"very low"
"22164","app",3.99,0.51,"moderate"
"22165","app",0.99,NA,"very low"
"22166","app",0.99,4.44,"very low"
"22167","app",4.99,NA,"moderate"
"22168","app",NA,NA,"very high"
"22169","app",2.99,29.6,"low"
"22170","app",36.73,21.63,"very high"
"22171","app",0,NA,"very low"
"22172","app",0,NA,"very low"
"22173","bundle",NA,13.48,"very high"
"22174","app",9.99,NA,"high"
"22175","app",10.99,19.77,"high"
"22176","bundle",NA,44.93,"very high"
"22177","bundle",NA,4.48,"very high"
"22178","bundle",NA,11.98,"very high"
"22179","sub",4.99,0.99,"very low"
"22180","bundle",NA,3.28,"very high"
"22181","app",0,NA,"very low"
"22182","app",5.99,NA,"moderate"
"22183","app",0.99,NA,"very low"
"22184","app",0,NA,"very low"
"22185","app",4.99,6.78,"moderate"
"22186","app",0.99,NA,"very low"
"22187","app",2.99,NA,"low"
"22188","app",4.99,NA,"moderate"
"22189","app",1.99,31.34,"low"
"22190","app",36.73,21.63,"very high"
"22191","app",1.99,NA,"low"
"22192","app",4.99,NA,"moderate"
"22193","app",9.99,NA,"high"
"22194","app",2.99,NA,"low"
"22195","app",0.99,NA,"very low"
"22196","app",9.99,NA,"high"
"22197","app",2.99,9.87,"low"
"22198","app",4.99,NA,"moderate"
"22199","app",39.99,NA,"very high"
"22200","app",0.99,NA,"very low"
"22201","app",NA,NA,"very high"
"22202","app",0,NA,"very low"
"22203","app",0,NA,"very low"
"22204","app",2.99,NA,"low"
"22205","app",1.99,77.25,"low"
"22206","app",7.99,NA,"high"
"22207","app",501.87,424.72,"very high"
"22208","app",14.99,NA,"very high"
"22209","app",2.99,NA,"low"
"22210","app",9.99,NA,"high"
"22211","app",39.99,NA,"very high"
"22212","app",9.99,NA,"high"
"22213","app",14.99,NA,"very high"
"22214","app",4.99,NA,"moderate"
"22215","bundle",NA,16.98,"very high"
"22216","app",14.99,NA,"very high"
"22217","bundle",NA,1.92,"very high"
"22218","bundle",NA,184.53,"very high"
"22219","bundle",NA,12.4,"very high"
"22220","bundle",NA,3.9,"very high"
"22221","bundle",NA,19.89,"very high"
"22222","bundle",10.97,5.17,"low"
"22223","bundle",NA,22.48,"very high"
"22224","bundle",NA,2.6,"very high"
"22225","bundle",56.86,5.45,"high"
"22226","bundle",NA,11.32,"very high"
"22227","bundle",NA,14.38,"very high"
"22228","bundle",NA,8.14,"very high"
"22229","bundle",NA,29.96,"very high"
"22230","bundle",NA,38.98,"very high"
"22231","bundle",NA,4.18,"very high"
"22232","bundle",528.99,188.82,"very high"
"22233","bundle",NA,6.65,"very high"
"22234","bundle",NA,8.48,"very high"
"22235","bundle",NA,100.78,"very high"
"22236","app",14.99,NA,"very high"
"22237","app",2.99,NA,"low"
"22238","app",9.99,NA,"high"
"22239","app",9.99,NA,"high"
"22240","bundle",NA,11.85,"very high"
"22241","app",4.99,19.95,"moderate"
"22242","app",NA,NA,"very high"
"22243","app",3.99,320.28,"moderate"
"22244","app",NA,NA,"very high"
"22245","app",5.99,NA,"moderate"
"22246","app",3.99,NA,"moderate"
"22247","app",NA,NA,"very high"
"22248","app",NA,NA,"very high"
"22249","app",4.99,48.67,"moderate"
"22250","app",7.99,NA,"high"
"22251","app",3.99,NA,"moderate"
"22252","app",4.99,48.67,"moderate"
"22253","app",0,NA,"very low"
"22254","app",4.99,NA,"moderate"
"22255","app",10.99,NA,"high"
"22256","app",19.99,NA,"very high"
"22257","app",1.99,NA,"low"
"22258","app",1.99,NA,"low"
"22259","app",1.99,NA,"low"
"22260","app",9.99,NA,"high"
"22261","app",4.99,NA,"moderate"
"22262","app",0,NA,"very low"
"22263","app",2.99,NA,"low"
"22264","app",9.99,43.15,"high"
"22265","app",0,NA,"very low"
"22266","app",7.99,NA,"high"
"22267","app",0.99,8.46,"very low"
"22268","app",0.99,9.48,"very low"
"22269","app",1.99,NA,"low"
"22270","app",0.99,NA,"very low"
"22271","app",2.99,NA,"low"
"22272","app",8.99,NA,"high"
"22273","app",4.99,10.47,"moderate"
"22274","app",5.99,12.57,"moderate"
"22275","app",5.99,6.98,"moderate"
"22276","app",0,NA,"very low"
"22277","app",0.99,NA,"very low"
"22278","app",0.99,NA,"very low"
"22279","app",0,NA,"very low"
"22280","app",19.99,50.38,"very high"
"22281","app",14.99,NA,"very high"
"22282","app",14.99,NA,"very high"
"22283","app",14.99,NA,"very high"
"22284","app",475.6,367.96,"very high"
"22285","app",18.99,NA,"very high"
"22286","app",0.99,NA,"very low"
"22287","app",9.99,NA,"high"
"22288","app",3.99,NA,"moderate"
"22289","app",3.99,NA,"moderate"
"22290","app",14.99,NA,"very high"
"22291","app",39.99,NA,"very high"
"22292","app",NA,NA,"very high"
"22293","app",501.87,15.21,"very high"
"22294","app",2.99,NA,"low"
"22295","app",14.99,NA,"very high"
"22296","app",5.99,NA,"moderate"
"22297","app",1.99,NA,"low"
"22298","app",1.99,NA,"low"
"22299","app",4.99,NA,"moderate"
"22300","app",2.99,NA,"low"
"22301","app",2.99,NA,"low"
"22302","app",0,NA,"very low"
"22303","bundle",NA,1.58,"very high"
"22304","app",1.99,7.61,"low"
"22305","bundle",NA,10.45,"very high"
"22306","bundle",NA,26.97,"very high"
"22307","bundle",NA,47.65,"very high"
"22308","bundle",NA,47.65,"very high"
"22309","bundle",NA,8.96,"very high"
"22310","bundle",NA,1.18,"very high"
"22311","bundle",NA,16.18,"very high"
"22312","bundle",NA,2.2,"very high"
"22313","bundle",NA,1.43,"very high"
"22314","bundle",NA,1.18,"very high"
"22315","bundle",NA,3.38,"very high"
"22316","bundle",NA,4.8,"very high"
"22317","bundle",NA,4.77,"very high"
"22318","bundle",NA,8.23,"very high"
"22319","bundle",NA,2.2,"very high"
"22320","bundle",NA,1.18,"very high"
"22321","bundle",NA,1.18,"very high"
"22322","bundle",NA,1.58,"very high"
"22323","bundle",NA,4.15,"very high"
"22324","bundle",NA,1.98,"very high"
"22325","bundle",NA,24.15,"very high"
"22326","bundle",NA,24.63,"very high"
"22327","bundle",NA,8.97,"very high"
"22328","bundle",109.98,67.98,"very high"
"22329","app",3.99,NA,"moderate"
"22330","app",0,NA,"very low"
"22331","app",3.99,NA,"moderate"
"22332","sub",9.99,2.99,"very low"
"22333","sub",9.99,9.99,"very low"
"22334","sub",19.99,2.99,"moderate"
"22335","app",4.99,11.17,"moderate"
"22336","app",1.99,NA,"low"
"22337","app",4.99,10.37,"moderate"
"22338","app",0.99,NA,"very low"
"22339","app",14.99,NA,"very high"
"22340","app",0.99,NA,"very low"
"22341","app",14.99,136.71,"very high"
"22342","app",4.99,NA,"moderate"
"22343","app",19.99,NA,"very high"
"22344","sub",4.99,4.99,"very low"
"22345","app",1.99,NA,"low"
"22346","app",9.99,NA,"high"
"22347","app",2.99,21.19,"low"
"22348","app",4.99,NA,"moderate"
"22349","app",2.99,NA,"low"
"22350","app",3.99,NA,"moderate"
"22351","app",2.99,NA,"low"
"22352","app",NA,NA,"very high"
"22353","app",29.99,NA,"very high"
"22354","app",19.99,NA,"very high"
"22355","app",9.99,NA,"high"
"22356","app",24.99,NA,"very high"
"22357","app",14.99,NA,"very high"
"22358","app",9.99,NA,"high"
"22359","app",0.99,NA,"very low"
"22360","app",14.97,5.22,"high"
"22361","app",7.99,NA,"high"
"22362","app",4.99,NA,"moderate"
"22363","app",4.99,NA,"moderate"
"22364","app",4.99,NA,"moderate"
"22365","app",6.99,NA,"high"
"22366","app",9.99,NA,"high"
"22367","app",0.99,NA,"very low"
"22368","app",1.99,NA,"low"
"22369","app",9.99,NA,"high"
"22370","app",3.99,NA,"moderate"
"22371","app",4.99,79.62,"moderate"
"22372","app",9.99,10.38,"high"
"22373","app",6.99,114.66,"high"
"22374","app",4.99,NA,"moderate"
"22375","app",12.99,NA,"high"
"22376","app",4.99,NA,"moderate"
"22377","app",6.99,NA,"high"
"22378","app",6.99,707.84,"high"
"22379","app",2.99,707.84,"low"
"22380","app",4.99,707.84,"moderate"
"22381","app",4.99,NA,"moderate"
"22382","app",24.99,NA,"very high"
"22383","app",3.99,NA,"moderate"
"22384","app",9.99,NA,"high"
"22385","app",9.99,NA,"high"
"22386","app",14.99,NA,"very high"
"22387","app",NA,NA,"very high"
"22388","bundle",NA,63.73,"very high"
"22389","app",3.99,1.99,"moderate"
"22390","app",3.99,11.97,"moderate"
"22391","app",0,NA,"very low"
"22392","app",0.99,1.28,"very low"
"22393","app",0.99,NA,"very low"
"22394","app",4.99,NA,"moderate"
"22395","app",4.99,11.97,"moderate"
"22396","app",4.99,11.02,"moderate"
"22397","app",0,NA,"very low"
"22398","app",2.99,18.28,"low"
"22399","app",9.99,NA,"high"
"22400","app",1.99,NA,"low"
"22401","app",1.99,NA,"low"
"22402","app",1.99,NA,"low"
"22403","app",9.99,NA,"high"
"22404","app",1.99,NA,"low"
"22405","app",0,NA,"very low"
"22406","app",2.99,16.43,"low"
"22407","app",5.99,NA,"moderate"
"22408","app",0,NA,"very low"
"22409","app",0.99,NA,"very low"
"22410","app",1.99,NA,"low"
"22411","app",3.99,NA,"moderate"
"22412","app",0,NA,"very low"
"22413","app",3.99,10.37,"moderate"
"22414","app",3.14,NA,"low"
"22415","app",3.99,NA,"moderate"
"22416","app",1.99,7.42,"low"
"22417","app",2.99,2.38,"low"
"22418","app",3.99,NA,"moderate"
"22419","app",0.99,NA,"very low"
"22420","app",9.99,2.2,"high"
"22421","bundle",NA,3.1,"very high"
"22422","app",2.99,NA,"low"
"22423","app",4.99,NA,"moderate"
"22424","app",4.99,NA,"moderate"
"22425","app",4.99,NA,"moderate"
"22426","app",4.99,NA,"moderate"
"22427","app",9.99,NA,"high"
"22428","app",19.99,NA,"very high"
"22429","app",19.99,NA,"very high"
"22430","app",19.99,NA,"very high"
"22431","app",1.99,18.36,"low"
"22432","app",9.99,29.7,"high"
"22433","app",6.99,NA,"high"
"22434","app",19.99,NA,"very high"
"22435","app",6.99,NA,"high"
"22436","app",9.99,NA,"high"
"22437","app",0.99,48.39,"very low"
"22438","app",0.99,48.39,"very low"
"22439","app",19.99,13.99,"very high"
"22440","app",9.99,NA,"high"
"22441","app",4.99,NA,"moderate"
"22442","app",0.99,48.39,"very low"
"22443","app",NA,NA,"very high"
"22444","app",4.99,NA,"moderate"
"22445","app",9.99,NA,"high"
"22446","app",2.99,NA,"low"
"22447","app",1.99,NA,"low"
"22448","app",0.99,NA,"very low"
"22449","app",501.87,424.72,"very high"
"22450","app",501.87,424.72,"very high"
"22451","app",2.99,NA,"low"
"22452","app",0,NA,"very low"
"22453","app",0.99,63.73,"very low"
"22454","app",86.56,30.72,"very high"
"22455","app",0.99,13.48,"very low"
"22456","app",4.99,18.28,"moderate"
"22457","app",7.96,3.34,"high"
"22458","app",30.73,1.38,"very high"
"22459","app",62.58,42.2,"very high"
"22460","app",4.99,6.38,"moderate"
"22461","app",2.99,1.01,"low"
"22462","app",1.99,NA,"low"
"22463","app",3.99,NA,"moderate"
"22464","app",9.99,NA,"high"
"22465","app",19.99,NA,"very high"
"22466","app",3.99,2.39,"moderate"
"22467","app",4.99,6.98,"moderate"
"22468","app",7.99,NA,"high"
"22469","app",6.99,NA,"high"
"22470","app",3.99,NA,"moderate"
"22471","app",0,NA,"very low"
"22472","app",14.99,27.88,"very high"
"22473","app",110.61,13.02,"very high"
"22474","app",0,NA,"very low"
"22475","app",1.99,NA,"low"
"22476","app",0,NA,"very low"
"22477","app",19.99,NA,"very high"
"22478","app",3.99,4.74,"moderate"
"22479","app",29.99,NA,"very high"
"22480","app",4.99,NA,"moderate"
"22481","app",4.99,1.99,"moderate"
"22482","app",3.99,NA,"moderate"
"22483","app",1.99,31.34,"low"
"22484","app",36.73,21.63,"very high"
"22485","app",24.99,NA,"very high"
"22486","app",3.99,NA,"moderate"
"22487","app",10.98,8.06,"high"
"22488","app",0.99,8.64,"very low"
"22489","app",2.99,NA,"low"
"22490","app",11.99,NA,"high"
"22491","app",30.98,17.76,"very high"
"22492","app",7.99,NA,"high"
"22493","app",0.99,NA,"very low"
"22494","app",2.99,NA,"low"
"22495","app",69.99,131.95,"very high"
"22496","app",0.99,NA,"very low"
"22497","app",0.99,NA,"very low"
"22498","app",0,NA,"very low"
"22499","app",96.28,1.18,"very high"
"22500","app",3.99,4.38,"moderate"
"22501","app",7.99,NA,"high"
"22502","app",0.99,56.11,"very low"
"22503","app",501.87,424.72,"very high"
"22504","app",4.99,NA,"moderate"
"22505","app",4.99,NA,"moderate"
"22506","app",0,NA,"very low"
"22507","app",0,NA,"very low"
"22508","app",9.99,26.97,"high"
"22509","app",9.99,35.96,"high"
"22510","bundle",29.94,8.92,"moderate"
"22511","app",3.99,115.97,"moderate"
"22512","bundle",NA,11.98,"very high"
"22513","app",0,NA,"very low"
"22514","bundle",9.97,3.92,"low"
"22515","app",9.99,NA,"high"
"22516","app",44.59,33.58,"very high"
"22517","bundle",NA,2,"very high"
"22518","app",48.55,37.41,"very high"
"22519","bundle",NA,1.2,"very high"
"22520","bundle",NA,6.68,"very high"
"22521","bundle",NA,10.47,"very high"
"22522","bundle",NA,6.38,"very high"
"22523","bundle",NA,7.98,"very high"
"22524","app",19.99,NA,"very high"
"22525","app",229.48,6.02,"very high"
"22526","app",19.99,NA,"very high"
"22527","app",2.99,49.33,"low"
"22528","app",9.99,NA,"high"
"22529","app",7.99,NA,"high"
"22530","app",5.99,412.53,"moderate"
"22531","bundle",NA,9.7,"very high"
"22532","app",9.99,NA,"high"
"22533","app",0.99,48.39,"very low"
"22534","bundle",NA,39.49,"very high"
"22535","bundle",22.98,15.28,"moderate"
"22536","app",4.99,NA,"moderate"
"22537","app",3.99,NA,"moderate"
"22538","app",4.99,NA,"moderate"
"22539","app",4.99,NA,"moderate"
"22540","app",0.99,NA,"very low"
"22541","app",0.99,6.33,"very low"
"22542","app",44.99,NA,"very high"
"22543","app",29.99,NA,"very high"
"22544","app",21.99,NA,"very high"
"22545","app",9.99,NA,"high"
"22546","app",1.99,NA,"low"
"22547","app",NA,NA,"very high"
"22548","app",3.99,25.43,"moderate"
"22549","app",0.99,NA,"very low"
"22550","app",3.99,NA,"moderate"
"22551","app",14.99,NA,"very high"
"22552","app",19.99,NA,"very high"
"22553","app",2.99,49.33,"low"
"22554","app",2.99,49.33,"low"
"22555","app",9.99,NA,"high"
"22556","app",0,NA,"very low"
"22557","app",7.99,173.38,"high"
"22558","app",7.99,173.38,"high"
"22559","app",8.99,94.33,"high"
"22560","app",6.99,NA,"high"
"22561","app",9.99,NA,"high"
"22562","app",4.99,NA,"moderate"
"22563","app",0,NA,"very low"
"22564","app",7.99,NA,"high"
"22565","app",4.99,NA,"moderate"
"22566","app",3.99,NA,"moderate"
"22567","app",2.99,NA,"low"
"22568","app",9.99,NA,"high"
"22569","app",6.99,NA,"high"
"22570","app",4.99,NA,"moderate"
"22571","app",9.99,52.74,"high"
"22572","app",4.99,NA,"moderate"
"22573","app",0.99,NA,"very low"
"22574","app",19.99,NA,"very high"
"22575","app",14.99,NA,"very high"
"22576","app",19.99,NA,"very high"
"22577","app",9.99,NA,"high"
"22578","app",3.99,NA,"moderate"
"22579","app",4.99,NA,"moderate"
"22580","app",4.99,NA,"moderate"
"22581","app",4.99,NA,"moderate"
"22582","app",0.99,5.22,"very low"
"22583","app",19.99,NA,"very high"
"22584","app",9.99,14.43,"high"
"22585","app",11.99,NA,"high"
"22586","app",15.99,NA,"very high"
"22587","app",3.99,NA,"moderate"
"22588","app",5.99,NA,"moderate"
"22589","app",3.99,NA,"moderate"
"22590","app",3.99,NA,"moderate"
"22591","app",12.99,NA,"high"
"22592","app",14.99,NA,"very high"
"22593","app",9.99,NA,"high"
"22594","app",229.48,6.02,"very high"
"22595","app",229.48,6.02,"very high"
"22596","app",1.99,NA,"low"
"22597","bundle",5.94,3.14,"very low"
"22598","app",7.99,20.68,"high"
"22599","app",NA,20.16,"very high"
"22600","app",NA,NA,"very high"
"22601","app",0,NA,"very low"
"22602","app",8.99,NA,"high"
"22603","app",NA,NA,"very high"
"22604","app",6.99,NA,"high"
"22605","bundle",NA,7.35,"very high"
"22606","app",12.99,NA,"high"
"22607","app",4.99,NA,"moderate"
"22608","app",5.99,NA,"moderate"
"22609","app",0.99,NA,"very low"
"22610","app",19.99,NA,"very high"
"22611","app",12.99,NA,"high"
"22612","app",29.99,NA,"very high"
"22613","app",19.99,55.16,"very high"
"22614","app",19.99,NA,"very high"
"22615","app",19.99,NA,"very high"
"22616","app",39.99,NA,"very high"
"22617","app",24.99,NA,"very high"
"22618","app",19.99,NA,"very high"
"22619","bundle",NA,11.97,"very high"
"22620","app",19.99,95.95,"very high"
"22621","bundle",NA,8.78,"very high"
